Sensor, Timestamp, Value
LoadCell, 2024-05-02 19:03:47.948421, None
DMM, 2024-05-02 19:03:47.948421, 5192.39804
LoadCell, 2024-05-02 19:03:47.969350, None
DMM, 2024-05-02 19:03:47.969350, 5346.05888
LoadCell, 2024-05-02 19:03:47.992679, None
DMM, 2024-05-02 19:03:47.992679, 5319.34013
LoadCell, 2024-05-02 19:03:48.009238, None
DMM, 2024-05-02 19:03:48.009238, 5056.67359
LoadCell, 2024-05-02 19:03:48.131537, 5.69552
DMM, 2024-05-02 19:03:48.131537, 5131.34963
LoadCell, 2024-05-02 19:03:48.148663, None
DMM, 2024-05-02 19:03:48.148663, 5194.49462
LoadCell, 2024-05-02 19:03:48.169141, None
DMM, 2024-05-02 19:03:48.169141, 5205.44026
LoadCell, 2024-05-02 19:03:48.191682, None
DMM, 2024-05-02 19:03:48.191682, 5127.96762
LoadCell, 2024-05-02 19:03:48.208955, None
DMM, 2024-05-02 19:03:48.208955, 5012.68723
LoadCell, 2024-05-02 19:03:48.329079, 5.76351
DMM, 2024-05-02 19:03:48.329079, 5129.67888
LoadCell, 2024-05-02 19:03:48.348997, None
DMM, 2024-05-02 19:03:48.348997, 5054.04222
LoadCell, 2024-05-02 19:03:48.368933, None
DMM, 2024-05-02 19:03:48.368933, 5111.87284
LoadCell, 2024-05-02 19:03:48.392937, None
DMM, 2024-05-02 19:03:48.392937, 5143.65117
LoadCell, 2024-05-02 19:03:48.409044, None
DMM, 2024-05-02 19:03:48.409044, 5070.0509
LoadCell, 2024-05-02 19:03:48.533157, 5.85662
DMM, 2024-05-02 19:03:48.533157, 5085.40552
LoadCell, 2024-05-02 19:03:48.548824, None
DMM, 2024-05-02 19:03:48.548824, 5076.97457
LoadCell, 2024-05-02 19:03:48.568388, None
DMM, 2024-05-02 19:03:48.568388, 5141.24521
LoadCell, 2024-05-02 19:03:48.593270, None
DMM, 2024-05-02 19:03:48.593270, 4971.16517
LoadCell, 2024-05-02 19:03:48.608486, None
DMM, 2024-05-02 19:03:48.608486, 5051.24907
LoadCell, 2024-05-02 19:03:48.732985, 5.90953
DMM, 2024-05-02 19:03:48.732985, 5077.35946
LoadCell, 2024-05-02 19:03:48.748414, None
DMM, 2024-05-02 19:03:48.748414, 4911.19829
LoadCell, 2024-05-02 19:03:48.768780, None
DMM, 2024-05-02 19:03:48.768780, 4846.07785
LoadCell, 2024-05-02 19:03:48.791687, None
DMM, 2024-05-02 19:03:48.791687, 5012.26185
LoadCell, 2024-05-02 19:03:48.808473, None
DMM, 2024-05-02 19:03:48.808473, 4773.73086
LoadCell, 2024-05-02 19:03:48.929930, 5.93672
DMM, 2024-05-02 19:03:48.929930, 4786.80403
LoadCell, 2024-05-02 19:03:48.948336, None
DMM, 2024-05-02 19:03:48.948336, 4979.05636
LoadCell, 2024-05-02 19:03:48.969156, None
DMM, 2024-05-02 19:03:48.969156, 4940.06309
LoadCell, 2024-05-02 19:03:48.991332, None
DMM, 2024-05-02 19:03:48.991332, 4820.91673
LoadCell, 2024-05-02 19:03:49.009483, None
DMM, 2024-05-02 19:03:49.009483, 4908.10716
LoadCell, 2024-05-02 19:03:49.129767, 6.00501
DMM, 2024-05-02 19:03:49.129767, 4882.01534
LoadCell, 2024-05-02 19:03:49.148393, None
DMM, 2024-05-02 19:03:49.148393, 4842.20645
LoadCell, 2024-05-02 19:03:49.169820, None
DMM, 2024-05-02 19:03:49.169820, 4889.32402
LoadCell, 2024-05-02 19:03:49.191304, None
DMM, 2024-05-02 19:03:49.191304, 4814.90504
LoadCell, 2024-05-02 19:03:49.208493, None
DMM, 2024-05-02 19:03:49.208493, 4793.03999
LoadCell, 2024-05-02 19:03:49.330298, 6.05731
DMM, 2024-05-02 19:03:49.330298, 4688.55633
LoadCell, 2024-05-02 19:03:49.348565, None
DMM, 2024-05-02 19:03:49.348565, 4765.45973
LoadCell, 2024-05-02 19:03:49.369302, None
DMM, 2024-05-02 19:03:49.369302, 4774.86439
LoadCell, 2024-05-02 19:03:49.390699, None
DMM, 2024-05-02 19:03:49.390699, 4680.94877
LoadCell, 2024-05-02 19:03:49.408467, None
DMM, 2024-05-02 19:03:49.408467, 4530.40102
LoadCell, 2024-05-02 19:03:49.529431, 6.1389
DMM, 2024-05-02 19:03:49.529431, 4588.70205
LoadCell, 2024-05-02 19:03:49.549049, None
DMM, 2024-05-02 19:03:49.549049, 4568.44712
LoadCell, 2024-05-02 19:03:49.568582, None
DMM, 2024-05-02 19:03:49.568582, 4606.26248
LoadCell, 2024-05-02 19:03:49.591251, None
DMM, 2024-05-02 19:03:49.591251, 4599.28448
LoadCell, 2024-05-02 19:03:49.609296, None
DMM, 2024-05-02 19:03:49.609296, 4618.16291
LoadCell, 2024-05-02 19:03:49.730547, 6.17987
DMM, 2024-05-02 19:03:49.730547, 4743.50128
LoadCell, 2024-05-02 19:03:49.748358, None
DMM, 2024-05-02 19:03:49.748358, 4690.72974
LoadCell, 2024-05-02 19:03:49.769670, None
DMM, 2024-05-02 19:03:49.769670, 4666.63502
LoadCell, 2024-05-02 19:03:49.792152, None
DMM, 2024-05-02 19:03:49.792152, 4607.28299
LoadCell, 2024-05-02 19:03:49.808770, None
DMM, 2024-05-02 19:03:49.808770, 4622.50015
LoadCell, 2024-05-02 19:03:49.932090, 6.25239
DMM, 2024-05-02 19:03:49.932090, 4592.95409
LoadCell, 2024-05-02 19:03:49.948484, None
DMM, 2024-05-02 19:03:49.948484, 4484.98808
LoadCell, 2024-05-02 19:03:49.969734, None
DMM, 2024-05-02 19:03:49.969734, 4416.7602
LoadCell, 2024-05-02 19:03:49.991497, None
DMM, 2024-05-02 19:03:49.991497, 4601.75809
LoadCell, 2024-05-02 19:03:50.008757, None
DMM, 2024-05-02 19:03:50.008757, 4576.33194
LoadCell, 2024-05-02 19:03:50.131757, 6.30614
DMM, 2024-05-02 19:03:50.131757, 4609.77055
LoadCell, 2024-05-02 19:03:50.148475, None
DMM, 2024-05-02 19:03:50.148475, 4444.56576
LoadCell, 2024-05-02 19:03:50.168530, None
DMM, 2024-05-02 19:03:50.168530, 4576.05637
LoadCell, 2024-05-02 19:03:50.191748, None
DMM, 2024-05-02 19:03:50.191748, 4466.92586
LoadCell, 2024-05-02 19:03:50.209562, None
DMM, 2024-05-02 19:03:50.209562, 4331.04321
LoadCell, 2024-05-02 19:03:50.330580, 6.37221
DMM, 2024-05-02 19:03:50.330580, 4413.72865
LoadCell, 2024-05-02 19:03:50.348408, None
DMM, 2024-05-02 19:03:50.348408, 4544.72204
LoadCell, 2024-05-02 19:03:50.368594, None
DMM, 2024-05-02 19:03:50.368594, 4546.36691
LoadCell, 2024-05-02 19:03:50.391590, None
DMM, 2024-05-02 19:03:50.391590, 4594.66474
LoadCell, 2024-05-02 19:03:50.408959, None
DMM, 2024-05-02 19:03:50.408959, 4397.77872
LoadCell, 2024-05-02 19:03:50.532806, 6.43656
DMM, 2024-05-02 19:03:50.532806, 4486.72529
LoadCell, 2024-05-02 19:03:50.548310, None
DMM, 2024-05-02 19:03:50.548310, 4299.21186
LoadCell, 2024-05-02 19:03:50.568449, None
DMM, 2024-05-02 19:03:50.568449, 4313.82653
LoadCell, 2024-05-02 19:03:50.591301, None
DMM, 2024-05-02 19:03:50.591301, 4402.40871
LoadCell, 2024-05-02 19:03:50.609145, None
DMM, 2024-05-02 19:03:50.609145, 4343.59239
LoadCell, 2024-05-02 19:03:50.729403, 6.49136
DMM, 2024-05-02 19:03:50.729403, 4403.41747
LoadCell, 2024-05-02 19:03:50.748861, None
DMM, 2024-05-02 19:03:50.748861, 4474.8244
LoadCell, 2024-05-02 19:03:50.769154, None
DMM, 2024-05-02 19:03:50.769154, 4328.06786
LoadCell, 2024-05-02 19:03:50.791571, None
DMM, 2024-05-02 19:03:50.791571, 4492.49669
LoadCell, 2024-05-02 19:03:50.809369, None
DMM, 2024-05-02 19:03:50.809369, 4329.52187
LoadCell, 2024-05-02 19:03:50.932841, 6.51098
DMM, 2024-05-02 19:03:50.932841, 4375.53046
LoadCell, 2024-05-02 19:03:50.949095, None
DMM, 2024-05-02 19:03:50.949095, 4413.8587
LoadCell, 2024-05-02 19:03:50.968914, None
DMM, 2024-05-02 19:03:50.968914, 4396.21443
LoadCell, 2024-05-02 19:03:50.991588, None
DMM, 2024-05-02 19:03:50.991588, 4301.66452
LoadCell, 2024-05-02 19:03:51.009327, None
DMM, 2024-05-02 19:03:51.009327, 4349.59609
LoadCell, 2024-05-02 19:03:51.129349, 6.51613
DMM, 2024-05-02 19:03:51.129349, 4485.63755
LoadCell, 2024-05-02 19:03:51.148766, None
DMM, 2024-05-02 19:03:51.148766, 4429.75701
LoadCell, 2024-05-02 19:03:51.169483, None
DMM, 2024-05-02 19:03:51.169483, 4417.41394
LoadCell, 2024-05-02 19:03:51.192237, None
DMM, 2024-05-02 19:03:51.192237, 4415.76723
LoadCell, 2024-05-02 19:03:51.208321, None
DMM, 2024-05-02 19:03:51.208321, 4407.92942
LoadCell, 2024-05-02 19:03:51.330430, 6.51729
DMM, 2024-05-02 19:03:51.330430, 4407.55551
LoadCell, 2024-05-02 19:03:51.348382, None
DMM, 2024-05-02 19:03:51.348382, 4393.22164
LoadCell, 2024-05-02 19:03:51.369253, None
DMM, 2024-05-02 19:03:51.369253, 4336.68576
LoadCell, 2024-05-02 19:03:51.391740, None
DMM, 2024-05-02 19:03:51.391740, 4276.14204
LoadCell, 2024-05-02 19:03:51.409352, None
DMM, 2024-05-02 19:03:51.409352, 4401.46702
LoadCell, 2024-05-02 19:03:51.531997, 6.51618
DMM, 2024-05-02 19:03:51.531997, 4456.24611
LoadCell, 2024-05-02 19:03:51.548426, None
DMM, 2024-05-02 19:03:51.548426, 4453.5164
LoadCell, 2024-05-02 19:03:51.569307, None
DMM, 2024-05-02 19:03:51.569307, 4396.93171
LoadCell, 2024-05-02 19:03:51.591234, None
DMM, 2024-05-02 19:03:51.591234, 4404.74478
LoadCell, 2024-05-02 19:03:51.609173, None
DMM, 2024-05-02 19:03:51.609173, 4428.88304
LoadCell, 2024-05-02 19:03:51.728788, 6.51357
DMM, 2024-05-02 19:03:51.728788, 4356.79996
LoadCell, 2024-05-02 19:03:51.749394, None
DMM, 2024-05-02 19:03:51.749394, 4395.50692
LoadCell, 2024-05-02 19:03:51.769094, None
DMM, 2024-05-02 19:03:51.769094, 4298.50118
LoadCell, 2024-05-02 19:03:51.791472, None
DMM, 2024-05-02 19:03:51.791472, 4345.96372
LoadCell, 2024-05-02 19:03:51.808992, None
DMM, 2024-05-02 19:03:51.808992, 4320.6419
LoadCell, 2024-05-02 19:03:51.931484, 6.51132
DMM, 2024-05-02 19:03:51.931484, 4344.91711
LoadCell, 2024-05-02 19:03:51.948472, None
DMM, 2024-05-02 19:03:51.948472, 4373.65117
LoadCell, 2024-05-02 19:03:51.969481, None
DMM, 2024-05-02 19:03:51.969481, 4403.77289
LoadCell, 2024-05-02 19:03:51.992608, None
DMM, 2024-05-02 19:03:51.992608, 4389.05411
LoadCell, 2024-05-02 19:03:52.009161, None
DMM, 2024-05-02 19:03:52.009161, 4262.72043
LoadCell, 2024-05-02 19:03:52.132126, 6.51012
DMM, 2024-05-02 19:03:52.132126, 4298.32413
LoadCell, 2024-05-02 19:03:52.148393, None
DMM, 2024-05-02 19:03:52.148393, 4338.59173
LoadCell, 2024-05-02 19:03:52.168678, None
DMM, 2024-05-02 19:03:52.168678, 4302.55805
LoadCell, 2024-05-02 19:03:52.192327, None
DMM, 2024-05-02 19:03:52.192327, 4327.7345
LoadCell, 2024-05-02 19:03:52.209138, None
DMM, 2024-05-02 19:03:52.209138, 4460.84013
LoadCell, 2024-05-02 19:03:52.330472, 6.51214
DMM, 2024-05-02 19:03:52.330472, 4454.38962
LoadCell, 2024-05-02 19:03:52.349370, None
DMM, 2024-05-02 19:03:52.349370, 4477.72869
LoadCell, 2024-05-02 19:03:52.369490, None
DMM, 2024-05-02 19:03:52.369490, 4367.32048
LoadCell, 2024-05-02 19:03:52.392235, None
DMM, 2024-05-02 19:03:52.392235, 4285.96853
LoadCell, 2024-05-02 19:03:52.408453, None
DMM, 2024-05-02 19:03:52.408453, 4288.46165
LoadCell, 2024-05-02 19:03:52.531549, 6.51602
DMM, 2024-05-02 19:03:52.531549, 4256.60225
LoadCell, 2024-05-02 19:03:52.549329, None
DMM, 2024-05-02 19:03:52.549329, 4291.67044
LoadCell, 2024-05-02 19:03:52.568483, None
DMM, 2024-05-02 19:03:52.568483, 4182.33808
LoadCell, 2024-05-02 19:03:52.591685, None
DMM, 2024-05-02 19:03:52.591685, 4201.55163
LoadCell, 2024-05-02 19:03:52.608875, None
DMM, 2024-05-02 19:03:52.608875, 4299.38343
LoadCell, 2024-05-02 19:03:52.728575, 6.51951
DMM, 2024-05-02 19:03:52.728575, 4265.01661
LoadCell, 2024-05-02 19:03:52.749616, None
DMM, 2024-05-02 19:03:52.749616, 4355.28102
LoadCell, 2024-05-02 19:03:52.769398, None
DMM, 2024-05-02 19:03:52.769398, 4306.08128
LoadCell, 2024-05-02 19:03:52.792032, None
DMM, 2024-05-02 19:03:52.792032, 4362.93261
LoadCell, 2024-05-02 19:03:52.808519, None
DMM, 2024-05-02 19:03:52.808519, 4307.7777
LoadCell, 2024-05-02 19:03:52.931710, 6.52161
DMM, 2024-05-02 19:03:52.931710, 4258.15921
LoadCell, 2024-05-02 19:03:52.948450, None
DMM, 2024-05-02 19:03:52.948450, 4333.06577
LoadCell, 2024-05-02 19:03:52.968494, None
DMM, 2024-05-02 19:03:52.968494, 4275.83205
LoadCell, 2024-05-02 19:03:52.992235, None
DMM, 2024-05-02 19:03:52.992235, 4256.21871
LoadCell, 2024-05-02 19:03:53.009201, None
DMM, 2024-05-02 19:03:53.009201, 4263.67383
LoadCell, 2024-05-02 19:03:53.130463, 6.52348
DMM, 2024-05-02 19:03:53.130463, 4334.44567
LoadCell, 2024-05-02 19:03:53.148502, None
DMM, 2024-05-02 19:03:53.148502, 4290.00408
LoadCell, 2024-05-02 19:03:53.169213, None
DMM, 2024-05-02 19:03:53.169213, 4091.51539
LoadCell, 2024-05-02 19:03:53.191816, None
DMM, 2024-05-02 19:03:53.191816, 4221.89637
LoadCell, 2024-05-02 19:03:53.209026, None
DMM, 2024-05-02 19:03:53.209026, 4368.13334
LoadCell, 2024-05-02 19:03:53.329220, 6.52535
DMM, 2024-05-02 19:03:53.329220, 4263.61709
LoadCell, 2024-05-02 19:03:53.349599, None
DMM, 2024-05-02 19:03:53.349599, 4460.089
LoadCell, 2024-05-02 19:03:53.368392, None
DMM, 2024-05-02 19:03:53.368392, 4309.31773
LoadCell, 2024-05-02 19:03:53.391260, None
DMM, 2024-05-02 19:03:53.391260, 4254.48336
LoadCell, 2024-05-02 19:03:53.409530, None
DMM, 2024-05-02 19:03:53.409530, 461159.549
LoadCell, 2024-05-02 19:03:53.531993, 6.52726
DMM, 2024-05-02 19:03:53.531993, 631371.526
LoadCell, 2024-05-02 19:03:53.548277, None
DMM, 2024-05-02 19:03:53.548277, 516991.218
LoadCell, 2024-05-02 19:03:53.568884, None
DMM, 2024-05-02 19:03:53.568884, 529857.332
LoadCell, 2024-05-02 19:03:53.590849, None
DMM, 2024-05-02 19:03:53.590849, 513316.269
LoadCell, 2024-05-02 19:03:53.609266, None
DMM, 2024-05-02 19:03:53.609266, 500668.33
LoadCell, 2024-05-02 19:03:53.731972, 4.93799
DMM, 2024-05-02 19:03:53.731972, 492473.859
LoadCell, 2024-05-02 19:03:53.748319, None
DMM, 2024-05-02 19:03:53.748319, 539428.306
LoadCell, 2024-05-02 19:03:53.769599, None
DMM, 2024-05-02 19:03:53.769599, 524907.367
LoadCell, 2024-05-02 19:03:53.791789, None
DMM, 2024-05-02 19:03:53.791789, 536137.955
LoadCell, 2024-05-02 19:03:53.808970, None
DMM, 2024-05-02 19:03:53.808970, 584676.525
LoadCell, 2024-05-02 19:03:53.931477, 0.00046
DMM, 2024-05-02 19:03:53.931477, 531257.487
LoadCell, 2024-05-02 19:03:53.949027, None
DMM, 2024-05-02 19:03:53.949027, 514216.935
LoadCell, 2024-05-02 19:03:53.968648, None
DMM, 2024-05-02 19:03:53.968648, 516072.181
LoadCell, 2024-05-02 19:03:53.993246, None
DMM, 2024-05-02 19:03:53.993246, 545764.004
LoadCell, 2024-05-02 19:03:54.009052, None
DMM, 2024-05-02 19:03:54.009052, 568710.546
LoadCell, 2024-05-02 19:03:54.132146, 0.00016
DMM, 2024-05-02 19:03:54.132146, 558580.72
LoadCell, 2024-05-02 19:03:54.148523, None
DMM, 2024-05-02 19:03:54.148523, 550742.374
LoadCell, 2024-05-02 19:03:54.168996, None
DMM, 2024-05-02 19:03:54.168996, 548495.378
LoadCell, 2024-05-02 19:03:54.191919, None
DMM, 2024-05-02 19:03:54.191919, 578234.837
LoadCell, 2024-05-02 19:03:54.208519, None
DMM, 2024-05-02 19:03:54.208519, 617461.134
LoadCell, 2024-05-02 19:03:54.329188, 0.00016
DMM, 2024-05-02 19:03:54.329188, 607101.555
LoadCell, 2024-05-02 19:03:54.348812, None
DMM, 2024-05-02 19:03:54.348812, 615998.187
LoadCell, 2024-05-02 19:03:54.369462, None
DMM, 2024-05-02 19:03:54.369462, 606212.337
LoadCell, 2024-05-02 19:03:54.391209, None
DMM, 2024-05-02 19:03:54.391209, 602009.688
LoadCell, 2024-05-02 19:03:54.409200, None
DMM, 2024-05-02 19:03:54.409200, 649195.146
LoadCell, 2024-05-02 19:03:54.531403, 0.0001
DMM, 2024-05-02 19:03:54.531403, 707081.809
LoadCell, 2024-05-02 19:03:54.548704, None
DMM, 2024-05-02 19:03:54.548704, 700948.837
LoadCell, 2024-05-02 19:03:54.569229, None
DMM, 2024-05-02 19:03:54.569229, 709502.991
LoadCell, 2024-05-02 19:03:54.591861, None
DMM, 2024-05-02 19:03:54.591861, 748814.927
LoadCell, 2024-05-02 19:03:54.608800, None
DMM, 2024-05-02 19:03:54.608800, 766714.823
LoadCell, 2024-05-02 19:03:54.729915, 0.0001
DMM, 2024-05-02 19:03:54.729915, 761738.879
LoadCell, 2024-05-02 19:03:54.749123, None
DMM, 2024-05-02 19:03:54.749123, 756393.396
LoadCell, 2024-05-02 19:03:54.769461, None
DMM, 2024-05-02 19:03:54.769461, 762557.083
LoadCell, 2024-05-02 19:03:54.792357, None
DMM, 2024-05-02 19:03:54.792357, 759196.6
LoadCell, 2024-05-02 19:03:54.808544, None
DMM, 2024-05-02 19:03:54.808544, 702310.188
LoadCell, 2024-05-02 19:03:54.930998, 8e-05
DMM, 2024-05-02 19:03:54.930998, 671802.63
LoadCell, 2024-05-02 19:03:54.949150, None
DMM, 2024-05-02 19:03:54.949150, 661476.767
LoadCell, 2024-05-02 19:03:54.968574, None
DMM, 2024-05-02 19:03:54.968574, 656541.074
LoadCell, 2024-05-02 19:03:54.991808, None
DMM, 2024-05-02 19:03:54.991808, 649032.591
LoadCell, 2024-05-02 19:03:55.008975, None
DMM, 2024-05-02 19:03:55.008975, 714944.477
LoadCell, 2024-05-02 19:03:55.131201, 0.00016
DMM, 2024-05-02 19:03:55.131201, 743635.43
LoadCell, 2024-05-02 19:03:55.148440, None
DMM, 2024-05-02 19:03:55.148440, 760670.256
LoadCell, 2024-05-02 19:03:55.168584, None
DMM, 2024-05-02 19:03:55.168584, 776656.69
LoadCell, 2024-05-02 19:03:55.190921, None
DMM, 2024-05-02 19:03:55.190921, 754591.312
LoadCell, 2024-05-02 19:03:55.208473, None
DMM, 2024-05-02 19:03:55.208473, 690959.106
LoadCell, 2024-05-02 19:03:55.329792, 0.00012
DMM, 2024-05-02 19:03:55.329792, 693986.275
LoadCell, 2024-05-02 19:03:55.348442, None
DMM, 2024-05-02 19:03:55.348442, 701327.17
LoadCell, 2024-05-02 19:03:55.368456, None
DMM, 2024-05-02 19:03:55.368456, 706212.752
LoadCell, 2024-05-02 19:03:55.391341, None
DMM, 2024-05-02 19:03:55.391341, 711407.629
LoadCell, 2024-05-02 19:03:55.408512, None
DMM, 2024-05-02 19:03:55.408512, 760708.267
LoadCell, 2024-05-02 19:03:55.530690, 0.00012
DMM, 2024-05-02 19:03:55.530690, 743898.775
LoadCell, 2024-05-02 19:03:55.548495, None
DMM, 2024-05-02 19:03:55.548495, 744303.496
LoadCell, 2024-05-02 19:03:55.568548, None
DMM, 2024-05-02 19:03:55.568548, 774533.502
LoadCell, 2024-05-02 19:03:55.591277, None
DMM, 2024-05-02 19:03:55.591277, 787027.76
LoadCell, 2024-05-02 19:03:55.609188, None
DMM, 2024-05-02 19:03:55.609188, 805751.198
LoadCell, 2024-05-02 19:03:55.729457, 0.00015
DMM, 2024-05-02 19:03:55.729457, 800763.18
LoadCell, 2024-05-02 19:03:55.748283, None
DMM, 2024-05-02 19:03:55.748283, 811122.527
LoadCell, 2024-05-02 19:03:55.769399, None
DMM, 2024-05-02 19:03:55.769399, 847731.074
LoadCell, 2024-05-02 19:03:55.792129, None
DMM, 2024-05-02 19:03:55.792129, 884143.122
LoadCell, 2024-05-02 19:03:55.808425, None
DMM, 2024-05-02 19:03:55.808425, 863125.834
LoadCell, 2024-05-02 19:03:55.931578, 0.00019
DMM, 2024-05-02 19:03:55.931578, 861687.371
LoadCell, 2024-05-02 19:03:55.948106, None
DMM, 2024-05-02 19:03:55.948106, 862751.975
LoadCell, 2024-05-02 19:03:55.969282, None
DMM, 2024-05-02 19:03:55.969282, 862277.543
LoadCell, 2024-05-02 19:03:55.992709, None
DMM, 2024-05-02 19:03:55.992709, 860491.163
LoadCell, 2024-05-02 19:03:56.008831, None
DMM, 2024-05-02 19:03:56.008831, 819912.005
LoadCell, 2024-05-02 19:03:56.132126, 0.00037
DMM, 2024-05-02 19:03:56.132126, 815462.864
LoadCell, 2024-05-02 19:03:56.149010, None
DMM, 2024-05-02 19:03:56.149010, 811250.792
LoadCell, 2024-05-02 19:03:56.168762, None
DMM, 2024-05-02 19:03:56.168762, 808271.1
LoadCell, 2024-05-02 19:03:56.191244, None
DMM, 2024-05-02 19:03:56.191244, 815143.627
LoadCell, 2024-05-02 19:03:56.208485, None
DMM, 2024-05-02 19:03:56.208485, 890306.92
LoadCell, 2024-05-02 19:03:56.329410, 0.00026
DMM, 2024-05-02 19:03:56.329410, 886502.584
LoadCell, 2024-05-02 19:03:56.348303, None
DMM, 2024-05-02 19:03:56.348303, 890353.534
LoadCell, 2024-05-02 19:03:56.369280, None
DMM, 2024-05-02 19:03:56.369280, 917400.706
LoadCell, 2024-05-02 19:03:56.391258, None
DMM, 2024-05-02 19:03:56.391258, 941125.588
LoadCell, 2024-05-02 19:03:56.409548, None
DMM, 2024-05-02 19:03:56.409548, 959129.121
LoadCell, 2024-05-02 19:03:56.531865, 0.00019
DMM, 2024-05-02 19:03:56.531865, 966019.466
LoadCell, 2024-05-02 19:03:56.548800, None
DMM, 2024-05-02 19:03:56.548800, 957366.245
LoadCell, 2024-05-02 19:03:56.569730, None
DMM, 2024-05-02 19:03:56.569730, 941922.714
LoadCell, 2024-05-02 19:03:56.591251, None
DMM, 2024-05-02 19:03:56.591251, 951182.666
LoadCell, 2024-05-02 19:03:56.608983, None
DMM, 2024-05-02 19:03:56.608983, 987763.614
LoadCell, 2024-05-02 19:03:56.731760, 0.00029
DMM, 2024-05-02 19:03:56.731760, 970064.772
LoadCell, 2024-05-02 19:03:56.748464, None
DMM, 2024-05-02 19:03:56.748464, 953147.448
LoadCell, 2024-05-02 19:03:56.769409, None
DMM, 2024-05-02 19:03:56.769409, 945668.303
LoadCell, 2024-05-02 19:03:56.791237, None
DMM, 2024-05-02 19:03:56.791237, 945694.168
LoadCell, 2024-05-02 19:03:56.808988, None
DMM, 2024-05-02 19:03:56.808988, 826290.477
LoadCell, 2024-05-02 19:03:56.930011, 0.00036
DMM, 2024-05-02 19:03:56.930011, 825159.022
LoadCell, 2024-05-02 19:03:56.948497, None
DMM, 2024-05-02 19:03:56.948497, 833381.052
LoadCell, 2024-05-02 19:03:56.969634, None
DMM, 2024-05-02 19:03:56.969634, 836241.68
LoadCell, 2024-05-02 19:03:56.991583, None
DMM, 2024-05-02 19:03:56.991583, 843295.42
LoadCell, 2024-05-02 19:03:57.008306, None
DMM, 2024-05-02 19:03:57.008306, 862911.754
LoadCell, 2024-05-02 19:03:57.130927, 0.00026
DMM, 2024-05-02 19:03:57.130927, 862672.097
LoadCell, 2024-05-02 19:03:57.148790, None
DMM, 2024-05-02 19:03:57.148790, 866502.454
LoadCell, 2024-05-02 19:03:57.173519, None
DMM, 2024-05-02 19:03:57.173519, 868147.923
LoadCell, 2024-05-02 19:03:57.206385, None
DMM, 2024-05-02 19:03:57.206385, 873477.825
LoadCell, 2024-05-02 19:03:57.229271, None
DMM, 2024-05-02 19:03:57.229271, 838380.917
LoadCell, 2024-05-02 19:03:57.328932, 0.00023
DMM, 2024-05-02 19:03:57.328932, 833069.283
LoadCell, 2024-05-02 19:03:57.349095, None
DMM, 2024-05-02 19:03:57.349095, 835572.942
LoadCell, 2024-05-02 19:03:57.368919, None
DMM, 2024-05-02 19:03:57.368919, 836287.41
LoadCell, 2024-05-02 19:03:57.391560, None
DMM, 2024-05-02 19:03:57.391560, 832089.733
LoadCell, 2024-05-02 19:03:57.424366, None
DMM, 2024-05-02 19:03:57.424366, 738040.074
LoadCell, 2024-05-02 19:03:57.531908, 0.0003
DMM, 2024-05-02 19:03:57.531908, 733197.379
LoadCell, 2024-05-02 19:03:57.548402, None
DMM, 2024-05-02 19:03:57.548402, 733587.878
LoadCell, 2024-05-02 19:03:57.569661, None
DMM, 2024-05-02 19:03:57.569661, 731658.55
LoadCell, 2024-05-02 19:03:57.591128, None
DMM, 2024-05-02 19:03:57.591128, 730596.831
LoadCell, 2024-05-02 19:03:57.608925, None
DMM, 2024-05-02 19:03:57.608925, 738572.203
LoadCell, 2024-05-02 19:03:57.728691, 0.00037
DMM, 2024-05-02 19:03:57.728691, 732576.963
LoadCell, 2024-05-02 19:03:57.748185, None
DMM, 2024-05-02 19:03:57.748185, 734115.191
LoadCell, 2024-05-02 19:03:57.769182, None
DMM, 2024-05-02 19:03:57.769182, 734762.802
LoadCell, 2024-05-02 19:03:57.791600, None
DMM, 2024-05-02 19:03:57.791600, 734255.731
LoadCell, 2024-05-02 19:03:57.808742, None
DMM, 2024-05-02 19:03:57.808742, 735209.613
LoadCell, 2024-05-02 19:03:57.931811, 0.00025
DMM, 2024-05-02 19:03:57.931811, 733728.004
LoadCell, 2024-05-02 19:03:57.949475, None
DMM, 2024-05-02 19:03:57.949475, 736208.1
LoadCell, 2024-05-02 19:03:57.967341, None
DMM, 2024-05-02 19:03:57.967341, 737457.11
LoadCell, 2024-05-02 19:03:57.991584, None
DMM, 2024-05-02 19:03:57.991584, 737339.816
LoadCell, 2024-05-02 19:03:58.008525, None
DMM, 2024-05-02 19:03:58.008525, 723033.352
LoadCell, 2024-05-02 19:03:58.131774, 0.00026
DMM, 2024-05-02 19:03:58.131774, 729273.177
LoadCell, 2024-05-02 19:03:58.147473, None
DMM, 2024-05-02 19:03:58.147473, 736214.451
LoadCell, 2024-05-02 19:03:58.168039, None
DMM, 2024-05-02 19:03:58.168039, 737935.501
LoadCell, 2024-05-02 19:03:58.192046, None
DMM, 2024-05-02 19:03:58.192046, 740200.454
LoadCell, 2024-05-02 19:03:58.208454, None
DMM, 2024-05-02 19:03:58.208454, 751131.204
LoadCell, 2024-05-02 19:03:58.329585, 0.00026
DMM, 2024-05-02 19:03:58.329585, 752860.74
LoadCell, 2024-05-02 19:03:58.347536, None
DMM, 2024-05-02 19:03:58.347536, 754775.721
LoadCell, 2024-05-02 19:03:58.368264, None
DMM, 2024-05-02 19:03:58.368264, 757107.184
